date,city,price,state
1996-07-01,AZ-Phoenix,81.45,AZ
1996-07-01,CA-Los Angeles,74.71,CA
1996-07-01,CA-San Diego,72.26,CA
1996-07-01,CA-San Francisco,68.02,CA
1996-07-01,CO-Denver,73.91,CO
1996-07-01,DC-Washington,89.33,DC
1996-07-01,FL-Miami,87.84,FL
1996-07-01,FL-Tampa,87.89,FL
1996-07-01,GA-Atlanta,82.3,GA
1996-07-01,IL-Chicago,85.75,IL
1996-07-01,MA-Boston,73.24,MA
1996-07-01,MI-Detroit,77.29,MI
1996-07-01,MN-Minneapolis,78.14,MN
1996-07-01,NC-Charlotte,88.56,NC
1996-07-01,NV-Las Vegas,90.43,NV
1996-07-01,NY-New York,79.97,NY
1996-07-01,OH-Cleveland,87.6,OH
1996-07-01,OR-Portland,87.02,OR
1996-07-01,TX-Dallas,,TX
1996-07-01,WA-Seattle,74.68,WA
1996-07-01,Composite-10,78.1,Composite
1996-07-01,Composite-20,,Composite
1996-07-01,National-US,83.45,National
1996-08-01,AZ-Phoenix,81.87,AZ
1996-08-01,CA-Los Angeles,74.9,CA
1996-08-01,CA-San Diego,72.02,CA
1996-08-01,CA-San Francisco,68.35,CA
1996-08-01,CO-Denver,73.97,CO
1996-08-01,DC-Washington,89.41,DC
1996-08-01,FL-Miami,87.97,FL
1996-08-01,FL-Tampa,88.2,FL
1996-08-01,GA-Atlanta,82.61,GA
1996-08-01,IL-Chicago,86.03,IL
1996-08-01,MA-Boston,73.98,MA
1996-08-01,MI-Detroit,77.97,MI
1996-08-01,MN-Minneapolis,78.57,MN
1996-08-01,NC-Charlotte,88.68,NC
1996-08-01,NV-Las Vegas,90.37,NV
1996-08-01,NY-New York,80.31,NY
1996-08-01,OH-Cleveland,87.78,OH
1996-08-01,OR-Portland,87.27,OR
1996-08-01,TX-Dallas,,TX
1996-08-01,WA-Seattle,75.01,WA
1996-08-01,Composite-10,78.36,Composite
1996-08-01,Composite-20,,Composite
1996-08-01,National-US,83.68,National
1996-09-01,AZ-Phoenix,82.1,AZ
1996-09-01,CA-Los Angeles,74.69,CA
1996-09-01,CA-San Diego,72.23,CA
1996-09-01,CA-San Francisco,68.43,CA
1996-09-01,CO-Denver,74.26,CO
1996-09-01,DC-Washington,89.29,DC
1996-09-01,FL-Miami,88.13,FL
1996-09-01,FL-Tampa,88.1,FL
1996-09-01,GA-Atlanta,82.93,GA
1996-09-01,IL-Chicago,86.03,IL
1996-09-01,MA-Boston,73.86,MA
1996-09-01,MI-Detroit,78.51,MI
1996-09-01,MN-Minneapolis,78.89,MN
1996-09-01,NC-Charlotte,88.49,NC
1996-09-01,NV-Las Vegas,90.1,NV
1996-09-01,NY-New York,80.45,NY
1996-09-01,OH-Cleveland,87.9,OH
1996-09-01,OR-Portland,88.13,OR
1996-09-01,TX-Dallas,,TX
1996-09-01,WA-Seattle,74.68,WA
1996-09-01,Composite-10,78.37,Composite
1996-09-01,Composite-20,,Composite
1996-09-01,National-US,83.74,National
1996-10-01,AZ-Phoenix,82.21,AZ
1996-10-01,CA-Los Angeles,74.7,CA
1996-10-01,CA-San Diego,72.07,CA
1996-10-01,CA-San Francisco,68.53,CA
1996-10-01,CO-Denver,74.51,CO
1996-10-01,DC-Washington,89.21,DC
1996-10-01,FL-Miami,88.11,FL
1996-10-01,FL-Tampa,88.46,FL
1996-10-01,GA-Atlanta,83.14,GA
1996-10-01,IL-Chicago,86.1,IL
1996-10-01,MA-Boston,73.9,MA
1996-10-01,MI-Detroit,78.98,MI
1996-10-01,MN-Minneapolis,79.17,MN
1996-10-01,NC-Charlotte,88.53,NC
1996-10-01,NV-Las Vegas,89.88,NV
1996-10-01,NY-New York,80.35,NY
1996-10-01,OH-Cleveland,87.92,OH
1996-10-01,OR-Portland,89.15,OR
1996-10-01,TX-Dallas,,TX
1996-10-01,WA-Seattle,74.95,WA
1996-10-01,Composite-10,78.36,Composite
1996-10-01,Composite-20,,Composite
1996-10-01,National-US,83.66,National
1996-11-01,AZ-Phoenix,82.3,AZ
1996-11-01,CA-Los Angeles,74.5,CA
1996-11-01,CA-San Diego,72.2,CA
1996-11-01,CA-San Francisco,68.72,CA
1996-11-01,CO-Denver,74.81,CO
1996-11-01,DC-Washington,88.94,DC
1996-11-01,FL-Miami,88.24,FL
1996-11-01,FL-Tampa,88.37,FL
1996-11-01,GA-Atlanta,83.36,GA
1996-11-01,IL-Chicago,86.21,IL
1996-11-01,MA-Boston,73.58,MA
1996-11-01,MI-Detroit,79.24,MI
1996-11-01,MN-Minneapolis,79.51,MN
1996-11-01,NC-Charlotte,88.69,NC
1996-11-01,NV-Las Vegas,89.58,NV
1996-11-01,NY-New York,80.02,NY
1996-11-01,OH-Cleveland,87.85,OH
1996-11-01,OR-Portland,90.16,OR
1996-11-01,TX-Dallas,,TX
1996-11-01,WA-Seattle,74.67,WA
1996-11-01,Composite-10,78.23,Composite
1996-11-01,Composite-20,,Composite
1996-11-01,National-US,83.59,National
1996-12-01,AZ-Phoenix,82.34,AZ
1996-12-01,CA-Los Angeles,74.15,CA
1996-12-01,CA-San Diego,71.74,CA
1996-12-01,CA-San Francisco,68.69,CA
1996-12-01,CO-Denver,75.07,CO
1996-12-01,DC-Washington,88.45,DC
1996-12-01,FL-Miami,88.16,FL
1996-12-01,FL-Tampa,88.76,FL
1996-12-01,GA-Atlanta,83.33,GA
1996-12-01,IL-Chicago,86.29,IL
1996-12-01,MA-Boston,73.84,MA
1996-12-01,MI-Detroit,79.19,MI
1996-12-01,MN-Minneapolis,79.66,MN
1996-12-01,NC-Charlotte,88.87,NC
1996-12-01,NV-Las Vegas,90.01,NV
1996-12-01,NY-New York,80.03,NY
1996-12-01,OH-Cleveland,87.69,OH
1996-12-01,OR-Portland,90.59,OR
1996-12-01,TX-Dallas,,TX
1996-12-01,WA-Seattle,74.7,WA
1996-12-01,Composite-10,78.12,Composite
1996-12-01,Composite-20,,Composite
1996-12-01,National-US,83.52,National
1997-01-01,AZ-Phoenix,82.59,AZ
1997-01-01,CA-Los Angeles,73.91,CA
1997-01-01,CA-San Diego,71.95,CA
1997-01-01,CA-San Francisco,68.8,CA
1997-01-01,CO-Denver,74.96,CO
1997-01-01,DC-Washington,88.26,DC
1997-01-01,FL-Miami,88.14,FL
1997-01-01,FL-Tampa,88.52,FL
1997-01-01,GA-Atlanta,83.54,GA
1997-01-01,IL-Chicago,86.04,IL
1997-01-01,MA-Boston,74.02,MA
1997-01-01,MI-Detroit,79.1,MI
1997-01-01,MN-Minneapolis,79.73,MN
1997-01-01,NC-Charlotte,89.28,NC
1997-01-01,NV-Las Vegas,90.49,NV
1997-01-01,NY-New York,80.08,NY
1997-01-01,OH-Cleveland,87.21,OH
1997-01-01,OR-Portland,90.79,OR
1997-01-01,TX-Dallas,,TX
1997-01-01,WA-Seattle,74.84,WA
1997-01-01,Composite-10,78.08,Composite
1997-01-01,Composite-20,,Composite
1997-01-01,National-US,83.56,National
1997-02-01,AZ-Phoenix,82.9,AZ
1997-02-01,CA-Los Angeles,73.54,CA
1997-02-01,CA-San Diego,72.04,CA
1997-02-01,CA-San Francisco,68.81,CA
1997-02-01,CO-Denver,75.15,CO
1997-02-01,DC-Washington,88.17,DC
1997-02-01,FL-Miami,87.94,FL
1997-02-01,FL-Tampa,88.37,FL
1997-02-01,GA-Atlanta,83.54,GA
1997-02-01,IL-Chicago,85.84,IL
1997-02-01,MA-Boston,73.93,MA
1997-02-01,MI-Detroit,78.91,MI
1997-02-01,MN-Minneapolis,79.59,MN
1997-02-01,NC-Charlotte,89.39,NC
1997-02-01,NV-Las Vegas,91.39,NV
1997-02-01,NY-New York,80.08,NY
1997-02-01,OH-Cleveland,87.62,OH
1997-02-01,OR-Portland,91.68,OR
1997-02-01,TX-Dallas,,TX
1997-02-01,WA-Seattle,75.43,WA
1997-02-01,Composite-10,77.98,Composite
1997-02-01,Composite-20,,Composite
1997-02-01,National-US,83.63,National
1997-03-01,AZ-Phoenix,83.39,AZ
1997-03-01,CA-Los Angeles,73.98,CA
1997-03-01,CA-San Diego,72.45,CA
1997-03-01,CA-San Francisco,69.78,CA
1997-03-01,CO-Denver,75.69,CO
1997-03-01,DC-Washington,88.47,DC
1997-03-01,FL-Miami,87.93,FL
1997-03-01,FL-Tampa,87.59,FL
1997-03-01,GA-Atlanta,83.78,GA
1997-03-01,IL-Chicago,86.21,IL
1997-03-01,MA-Boston,74.48,MA
1997-03-01,MI-Detroit,79.7,MI
1997-03-01,MN-Minneapolis,79.41,MN
1997-03-01,NC-Charlotte,90.3,NC
1997-03-01,NV-Las Vegas,91.62,NV
1997-03-01,NY-New York,79.97,NY
1997-03-01,OH-Cleveland,88.15,OH
1997-03-01,OR-Portland,92.63,OR
1997-03-01,TX-Dallas,,TX
1997-03-01,WA-Seattle,76.33,WA
1997-03-01,Composite-10,78.29,Composite
1997-03-01,Composite-20,,Composite
1997-03-01,National-US,83.94,National
1997-04-01,AZ-Phoenix,83.88,AZ
1997-04-01,CA-Los Angeles,74.82,CA
1997-04-01,CA-San Diego,73.04,CA
1997-04-01,CA-San Francisco,71.09,CA
1997-04-01,CO-Denver,76.36,CO
1997-04-01,DC-Washington,88.44,DC
1997-04-01,FL-Miami,88.33,FL
1997-04-01,FL-Tampa,88.17,FL
1997-04-01,GA-Atlanta,84.37,GA
1997-04-01,IL-Chicago,86.42,IL
1997-04-01,MA-Boston,74.92,MA
1997-04-01,MI-Detroit,80.49,MI
1997-04-01,MN-Minneapolis,79.3,MN
1997-04-01,NC-Charlotte,90.42,NC
1997-04-01,NV-Las Vegas,91.46,NV
1997-04-01,NY-New York,80.03,NY
1997-04-01,OH-Cleveland,88.6,OH
1997-04-01,OR-Portland,93.53,OR
1997-04-01,TX-Dallas,,TX
1997-04-01,WA-Seattle,77.71,WA
1997-04-01,Composite-10,78.76,Composite
1997-04-01,Composite-20,,Composite
1997-04-01,National-US,84.36,National
1997-05-01,AZ-Phoenix,84.26,AZ
1997-05-01,CA-Los Angeles,75.72,CA
1997-05-01,CA-San Diego,73.56,CA
1997-05-01,CA-San Francisco,72.19,CA
1997-05-01,CO-Denver,76.95,CO
1997-05-01,DC-Washington,88.88,DC
1997-05-01,FL-Miami,88.58,FL
1997-05-01,FL-Tampa,88.57,FL
1997-05-01,GA-Atlanta,85.03,GA
1997-05-01,IL-Chicago,86.74,IL
1997-05-01,MA-Boston,75.86,MA
1997-05-01,MI-Detroit,81.45,MI
1997-05-01,MN-Minneapolis,80.02,MN
1997-05-01,NC-Charlotte,90.85,NC
1997-05-01,NV-Las Vegas,91.48,NV
1997-05-01,NY-New York,80.53,NY
1997-05-01,OH-Cleveland,89.18,OH
1997-05-01,OR-Portland,93.92,OR
1997-05-01,TX-Dallas,,TX
1997-05-01,WA-Seattle,79.18,WA
1997-05-01,Composite-10,79.42,Composite
1997-05-01,Composite-20,,Composite
1997-05-01,National-US,84.9,National
1997-06-01,AZ-Phoenix,84.52,AZ
1997-06-01,CA-Los Angeles,76.62,CA
1997-06-01,CA-San Diego,74.49,CA
1997-06-01,CA-San Francisco,73.12,CA
1997-06-01,CO-Denver,77.6,CO
1997-06-01,DC-Washington,89.4,DC
1997-06-01,FL-Miami,88.81,FL
1997-06-01,FL-Tampa,88.87,FL
1997-06-01,GA-Atlanta,85.38,GA
1997-06-01,IL-Chicago,87.26,IL
1997-06-01,MA-Boston,76.9,MA
1997-06-01,MI-Detroit,82.21,MI
1997-06-01,MN-Minneapolis,80.65,MN
1997-06-01,NC-Charlotte,91.01,NC
1997-06-01,NV-Las Vegas,91.8,NV
1997-06-01,NY-New York,81.53,NY
1997-06-01,OH-Cleveland,89.33,OH
1997-06-01,OR-Portland,93.45,OR
1997-06-01,TX-Dallas,,TX
1997-06-01,WA-Seattle,80.35,WA
1997-06-01,Composite-10,80.25,Composite
1997-06-01,Composite-20,,Composite
1997-06-01,National-US,85.44,National
1997-07-01,AZ-Phoenix,84.56,AZ
1997-07-01,CA-Los Angeles,77.2,CA
1997-07-01,CA-San Diego,74.99,CA
1997-07-01,CA-San Francisco,73.75,CA
1997-07-01,CO-Denver,78.22,CO
1997-07-01,DC-Washington,89.68,DC
1997-07-01,FL-Miami,88.83,FL
1997-07-01,FL-Tampa,89.13,FL
1997-07-01,GA-Atlanta,85.61,GA
1997-07-01,IL-Chicago,87.88,IL
1997-07-01,MA-Boston,77.61,MA
1997-07-01,MI-Detroit,82.8,MI
1997-07-01,MN-Minneapolis,82.33,MN
1997-07-01,NC-Charlotte,91.55,NC
1997-07-01,NV-Las Vegas,92.32,NV
1997-07-01,NY-New York,82.32,NY
1997-07-01,OH-Cleveland,90.06,OH
1997-07-01,OR-Portland,93.52,OR
1997-07-01,TX-Dallas,,TX
1997-07-01,WA-Seattle,81.44,WA
1997-07-01,Composite-10,80.86,Composite
1997-07-01,Composite-20,,Composite
1997-07-01,National-US,85.88,National
1997-08-01,AZ-Phoenix,84.84,AZ
1997-08-01,CA-Los Angeles,78.07,CA
1997-08-01,CA-San Diego,75.73,CA
1997-08-01,CA-San Francisco,74.43,CA
1997-08-01,CO-Denver,78.76,CO
1997-08-01,DC-Washington,89.97,DC
1997-08-01,FL-Miami,89.0,FL
1997-08-01,FL-Tampa,89.54,FL
1997-08-01,GA-Atlanta,85.75,GA
1997-08-01,IL-Chicago,88.34,IL
1997-08-01,MA-Boston,78.14,MA
1997-08-01,MI-Detroit,83.2,MI
1997-08-01,MN-Minneapolis,82.73,MN
1997-08-01,NC-Charlotte,91.83,NC
1997-08-01,NV-Las Vegas,92.74,NV
1997-08-01,NY-New York,82.72,NY
1997-08-01,OH-Cleveland,89.92,OH
1997-08-01,OR-Portland,93.2,OR
1997-08-01,TX-Dallas,,TX
1997-08-01,WA-Seattle,81.72,WA
1997-08-01,Composite-10,81.41,Composite
1997-08-01,Composite-20,,Composite
1997-08-01,National-US,86.19,National
1997-09-01,AZ-Phoenix,85.26,AZ
1997-09-01,CA-Los Angeles,78.29,CA
1997-09-01,CA-San Diego,75.95,CA
1997-09-01,CA-San Francisco,74.76,CA
1997-09-01,CO-Denver,78.88,CO
1997-09-01,DC-Washington,89.93,DC
1997-09-01,FL-Miami,89.31,FL
1997-09-01,FL-Tampa,89.71,FL
1997-09-01,GA-Atlanta,86.26,GA
1997-09-01,IL-Chicago,88.46,IL
1997-09-01,MA-Boston,78.33,MA
1997-09-01,MI-Detroit,84.0,MI
1997-09-01,MN-Minneapolis,82.26,MN
1997-09-01,NC-Charlotte,92.18,NC
1997-09-01,NV-Las Vegas,92.88,NV
1997-09-01,NY-New York,82.8,NY
1997-09-01,OH-Cleveland,90.37,OH
1997-09-01,OR-Portland,93.37,OR
1997-09-01,TX-Dallas,,TX
1997-09-01,WA-Seattle,82.1,WA
1997-09-01,Composite-10,81.57,Composite
1997-09-01,Composite-20,,Composite
1997-09-01,National-US,86.35,National
1997-10-01,AZ-Phoenix,85.81,AZ
1997-10-01,CA-Los Angeles,78.77,CA
1997-10-01,CA-San Diego,76.47,CA
1997-10-01,CA-San Francisco,75.22,CA
1997-10-01,CO-Denver,79.14,CO
1997-10-01,DC-Washington,89.98,DC
1997-10-01,FL-Miami,89.71,FL
1997-10-01,FL-Tampa,89.71,FL
1997-10-01,GA-Atlanta,86.52,GA
1997-10-01,IL-Chicago,88.62,IL
1997-10-01,MA-Boston,78.64,MA
1997-10-01,MI-Detroit,84.41,MI
1997-10-01,MN-Minneapolis,82.55,MN
1997-10-01,NC-Charlotte,92.41,NC
1997-10-01,NV-Las Vegas,93.1,NV
1997-10-01,NY-New York,82.84,NY
1997-10-01,OH-Cleveland,89.99,OH
1997-10-01,OR-Portland,93.11,OR
1997-10-01,TX-Dallas,,TX
1997-10-01,WA-Seattle,82.32,WA
1997-10-01,Composite-10,81.83,Composite
1997-10-01,Composite-20,,Composite
1997-10-01,National-US,86.44,National
1997-11-01,AZ-Phoenix,86.17,AZ
1997-11-01,CA-Los Angeles,78.97,CA
1997-11-01,CA-San Diego,76.77,CA
1997-11-01,CA-San Francisco,75.31,CA
1997-11-01,CO-Denver,79.45,CO
1997-11-01,DC-Washington,89.75,DC
1997-11-01,FL-Miami,90.03,FL
1997-11-01,FL-Tampa,89.75,FL
1997-11-01,GA-Atlanta,86.95,GA
1997-11-01,IL-Chicago,88.99,IL
1997-11-01,MA-Boston,78.77,MA
1997-11-01,MI-Detroit,84.84,MI
1997-11-01,MN-Minneapolis,82.52,MN
1997-11-01,NC-Charlotte,92.32,NC
1997-11-01,NV-Las Vegas,93.01,NV
1997-11-01,NY-New York,82.94,NY
1997-11-01,OH-Cleveland,90.49,OH
1997-11-01,OR-Portland,93.5,OR
1997-11-01,TX-Dallas,,TX
1997-11-01,WA-Seattle,82.68,WA
1997-11-01,Composite-10,81.98,Composite
1997-11-01,Composite-20,,Composite
1997-11-01,National-US,86.67,National
1997-12-01,AZ-Phoenix,86.41,AZ
1997-12-01,CA-Los Angeles,79.5,CA
1997-12-01,CA-San Diego,77.57,CA
1997-12-01,CA-San Francisco,75.81,CA
1997-12-01,CO-Denver,79.91,CO
1997-12-01,DC-Washington,89.71,DC
1997-12-01,FL-Miami,90.5,FL
1997-12-01,FL-Tampa,90.2,FL
1997-12-01,GA-Atlanta,87.09,GA
1997-12-01,IL-Chicago,89.18,IL
1997-12-01,MA-Boston,78.94,MA
1997-12-01,MI-Detroit,84.81,MI
1997-12-01,MN-Minneapolis,82.76,MN
1997-12-01,NC-Charlotte,92.15,NC
1997-12-01,NV-Las Vegas,93.04,NV
1997-12-01,NY-New York,83.11,NY
1997-12-01,OH-Cleveland,90.37,OH
1997-12-01,OR-Portland,93.77,OR
1997-12-01,TX-Dallas,,TX
1997-12-01,WA-Seattle,83.15,WA
1997-12-01,Composite-10,82.31,Composite
1997-12-01,Composite-20,,Composite
1997-12-01,National-US,86.89,National
1998-01-01,AZ-Phoenix,86.64,AZ
1998-01-01,CA-Los Angeles,80.28,CA
1998-01-01,CA-San Diego,78.23,CA
1998-01-01,CA-San Francisco,76.19,CA
1998-01-01,CO-Denver,80.17,CO
1998-01-01,DC-Washington,89.5,DC
1998-01-01,FL-Miami,90.8,FL
1998-01-01,FL-Tampa,90.68,FL
1998-01-01,GA-Atlanta,87.4,GA
1998-01-01,IL-Chicago,89.69,IL
1998-01-01,MA-Boston,79.24,MA
1998-01-01,MI-Detroit,84.98,MI
1998-01-01,MN-Minneapolis,82.68,MN
1998-01-01,NC-Charlotte,92.13,NC
1998-01-01,NV-Las Vegas,92.94,NV
1998-01-01,NY-New York,83.36,NY
1998-01-01,OH-Cleveland,90.78,OH
1998-01-01,OR-Portland,93.6,OR
1998-01-01,TX-Dallas,,TX
1998-01-01,WA-Seattle,83.49,WA
1998-01-01,Composite-10,82.7,Composite
1998-01-01,Composite-20,,Composite
1998-01-01,National-US,87.2,National
1998-02-01,AZ-Phoenix,87.09,AZ
1998-02-01,CA-Los Angeles,81.14,CA
1998-02-01,CA-San Diego,79.03,CA
1998-02-01,CA-San Francisco,76.53,CA
1998-02-01,CO-Denver,80.33,CO
1998-02-01,DC-Washington,89.33,DC
1998-02-01,FL-Miami,90.88,FL
1998-02-01,FL-Tampa,90.81,FL
1998-02-01,GA-Atlanta,87.6,GA
1998-02-01,IL-Chicago,89.75,IL
1998-02-01,MA-Boston,79.48,MA
1998-02-01,MI-Detroit,85.41,MI
1998-02-01,MN-Minneapolis,83.06,MN
1998-02-01,NC-Charlotte,92.37,NC
1998-02-01,NV-Las Vegas,93.3,NV
1998-02-01,NY-New York,83.85,NY
1998-02-01,OH-Cleveland,90.76,OH
1998-02-01,OR-Portland,93.57,OR
1998-02-01,TX-Dallas,,TX
1998-02-01,WA-Seattle,84.61,WA
1998-02-01,Composite-10,83.13,Composite
1998-02-01,Composite-20,,Composite
1998-02-01,National-US,87.41,National
1998-03-01,AZ-Phoenix,87.52,AZ
1998-03-01,CA-Los Angeles,82.73,CA
1998-03-01,CA-San Diego,80.45,CA
1998-03-01,CA-San Francisco,77.48,CA
1998-03-01,CO-Denver,80.69,CO
1998-03-01,DC-Washington,89.42,DC
1998-03-01,FL-Miami,90.75,FL
1998-03-01,FL-Tampa,90.91,FL
1998-03-01,GA-Atlanta,88.2,GA
1998-03-01,IL-Chicago,89.99,IL
1998-03-01,MA-Boston,80.2,MA
1998-03-01,MI-Detroit,85.67,MI
1998-03-01,MN-Minneapolis,83.03,MN
1998-03-01,NC-Charlotte,92.86,NC
1998-03-01,NV-Las Vegas,94.48,NV
1998-03-01,NY-New York,84.28,NY
1998-03-01,OH-Cleveland,91.1,OH
1998-03-01,OR-Portland,94.07,OR
1998-03-01,TX-Dallas,,TX
1998-03-01,WA-Seattle,85.7,WA
1998-03-01,Composite-10,83.87,Composite
1998-03-01,Composite-20,,Composite
1998-03-01,National-US,87.92,National
1998-04-01,AZ-Phoenix,88.06,AZ
1998-04-01,CA-Los Angeles,83.96,CA
1998-04-01,CA-San Diego,81.88,CA
1998-04-01,CA-San Francisco,79.08,CA
1998-04-01,CO-Denver,81.48,CO
1998-04-01,DC-Washington,90.05,DC
1998-04-01,FL-Miami,91.03,FL
1998-04-01,FL-Tampa,91.21,FL
1998-04-01,GA-Atlanta,89.03,GA
1998-04-01,IL-Chicago,90.12,IL
1998-04-01,MA-Boston,81.07,MA
1998-04-01,MI-Detroit,86.38,MI
1998-04-01,MN-Minneapolis,83.75,MN
1998-04-01,NC-Charlotte,93.22,NC
1998-04-01,NV-Las Vegas,94.58,NV
1998-04-01,NY-New York,84.76,NY
1998-04-01,OH-Cleveland,91.88,OH
1998-04-01,OR-Portland,94.95,OR
1998-04-01,TX-Dallas,,TX
1998-04-01,WA-Seattle,86.92,WA
1998-04-01,Composite-10,84.69,Composite
1998-04-01,Composite-20,,Composite
1998-04-01,National-US,88.6,National
1998-05-01,AZ-Phoenix,88.6,AZ
1998-05-01,CA-Los Angeles,85.4,CA
1998-05-01,CA-San Diego,83.13,CA
1998-05-01,CA-San Francisco,80.82,CA
1998-05-01,CO-Denver,82.4,CO
1998-05-01,DC-Washington,90.78,DC
1998-05-01,FL-Miami,91.43,FL
1998-05-01,FL-Tampa,91.47,FL
1998-05-01,GA-Atlanta,89.86,GA
1998-05-01,IL-Chicago,90.88,IL
1998-05-01,MA-Boston,82.55,MA
1998-05-01,MI-Detroit,87.25,MI
1998-05-01,MN-Minneapolis,84.35,MN
1998-05-01,NC-Charlotte,93.99,NC
1998-05-01,NV-Las Vegas,94.5,NV
1998-05-01,NY-New York,85.52,NY
1998-05-01,OH-Cleveland,92.61,OH
1998-05-01,OR-Portland,95.61,OR
1998-05-01,TX-Dallas,,TX
1998-05-01,WA-Seattle,88.06,WA
1998-05-01,Composite-10,85.77,Composite
1998-05-01,Composite-20,,Composite
1998-05-01,National-US,89.41,National
1998-06-01,AZ-Phoenix,89.41,AZ
1998-06-01,CA-Los Angeles,86.97,CA
1998-06-01,CA-San Diego,84.57,CA
1998-06-01,CA-San Francisco,82.41,CA
1998-06-01,CO-Denver,83.37,CO
1998-06-01,DC-Washington,91.76,DC
1998-06-01,FL-Miami,92.12,FL
1998-06-01,FL-Tampa,91.97,FL
1998-06-01,GA-Atlanta,90.49,GA
1998-06-01,IL-Chicago,92.01,IL
1998-06-01,MA-Boston,84.12,MA
1998-06-01,MI-Detroit,88.02,MI
1998-06-01,MN-Minneapolis,85.26,MN
1998-06-01,NC-Charlotte,94.45,NC
1998-06-01,NV-Las Vegas,94.32,NV
1998-06-01,NY-New York,86.58,NY
1998-06-01,OH-Cleveland,93.63,OH
1998-06-01,OR-Portland,96.14,OR
1998-06-01,TX-Dallas,,TX
1998-06-01,WA-Seattle,89.16,WA
1998-06-01,Composite-10,87.03,Composite
1998-06-01,Composite-20,,Composite
1998-06-01,National-US,90.23,National
1998-07-01,AZ-Phoenix,90.05,AZ
1998-07-01,CA-Los Angeles,88.62,CA
1998-07-01,CA-San Diego,85.81,CA
1998-07-01,CA-San Francisco,83.52,CA
1998-07-01,CO-Denver,84.2,CO
1998-07-01,DC-Washington,92.29,DC
1998-07-01,FL-Miami,92.67,FL
1998-07-01,FL-Tampa,92.72,FL
1998-07-01,GA-Atlanta,90.76,GA
1998-07-01,IL-Chicago,92.59,IL
1998-07-01,MA-Boston,85.42,MA
1998-07-01,MI-Detroit,88.79,MI
1998-07-01,MN-Minneapolis,86.14,MN
1998-07-01,NC-Charlotte,94.78,NC
1998-07-01,NV-Las Vegas,94.58,NV
1998-07-01,NY-New York,87.7,NY
1998-07-01,OH-Cleveland,93.94,OH
1998-07-01,OR-Portland,96.44,OR
1998-07-01,TX-Dallas,,TX
1998-07-01,WA-Seattle,90.01,WA
1998-07-01,Composite-10,88.14,Composite
1998-07-01,Composite-20,,Composite
1998-07-01,National-US,90.9,National
1998-08-01,AZ-Phoenix,90.54,AZ
1998-08-01,CA-Los Angeles,89.98,CA
1998-08-01,CA-San Diego,87.05,CA
1998-08-01,CA-San Francisco,84.41,CA
1998-08-01,CO-Denver,85.05,CO
1998-08-01,DC-Washington,92.76,DC
1998-08-01,FL-Miami,92.98,FL
1998-08-01,FL-Tampa,93.0,FL
1998-08-01,GA-Atlanta,90.99,GA
1998-08-01,IL-Chicago,93.02,IL
1998-08-01,MA-Boston,86.4,MA
1998-08-01,MI-Detroit,89.39,MI
1998-08-01,MN-Minneapolis,86.88,MN
1998-08-01,NC-Charlotte,95.04,NC
1998-08-01,NV-Las Vegas,94.69,NV
1998-08-01,NY-New York,88.48,NY
1998-08-01,OH-Cleveland,94.1,OH
1998-08-01,OR-Portland,96.81,OR
1998-08-01,TX-Dallas,,TX
1998-08-01,WA-Seattle,90.41,WA
1998-08-01,Composite-10,89.01,Composite
1998-08-01,Composite-20,,Composite
1998-08-01,National-US,91.44,National
1998-09-01,AZ-Phoenix,90.86,AZ
1998-09-01,CA-Los Angeles,90.95,CA
1998-09-01,CA-San Diego,87.82,CA
1998-09-01,CA-San Francisco,85.06,CA
1998-09-01,CO-Denver,85.79,CO
1998-09-01,DC-Washington,92.79,DC
1998-09-01,FL-Miami,93.2,FL
1998-09-01,FL-Tampa,93.47,FL
1998-09-01,GA-Atlanta,91.28,GA
1998-09-01,IL-Chicago,92.8,IL
1998-09-01,MA-Boston,87.19,MA
1998-09-01,MI-Detroit,90.01,MI
1998-09-01,MN-Minneapolis,87.36,MN
1998-09-01,NC-Charlotte,95.17,NC
1998-09-01,NV-Las Vegas,95.14,NV
1998-09-01,NY-New York,89.04,NY
1998-09-01,OH-Cleveland,94.17,OH
1998-09-01,OR-Portland,97.03,OR
1998-09-01,TX-Dallas,,TX
1998-09-01,WA-Seattle,90.92,WA
1998-09-01,Composite-10,89.58,Composite
1998-09-01,Composite-20,,Composite
1998-09-01,National-US,91.79,National
1998-10-01,AZ-Phoenix,91.15,AZ
1998-10-01,CA-Los Angeles,91.38,CA
1998-10-01,CA-San Diego,88.09,CA
1998-10-01,CA-San Francisco,85.05,CA
1998-10-01,CO-Denver,86.46,CO
1998-10-01,DC-Washington,92.88,DC
1998-10-01,FL-Miami,93.25,FL
1998-10-01,FL-Tampa,93.45,FL
1998-10-01,GA-Atlanta,91.95,GA
1998-10-01,IL-Chicago,92.82,IL
1998-10-01,MA-Boston,87.32,MA
1998-10-01,MI-Detroit,90.42,MI
1998-10-01,MN-Minneapolis,88.01,MN
1998-10-01,NC-Charlotte,95.42,NC
1998-10-01,NV-Las Vegas,95.14,NV
1998-10-01,NY-New York,89.31,NY
1998-10-01,OH-Cleveland,94.34,OH
1998-10-01,OR-Portland,97.29,OR
1998-10-01,TX-Dallas,,TX
1998-10-01,WA-Seattle,91.38,WA
1998-10-01,Composite-10,89.8,Composite
1998-10-01,Composite-20,,Composite
1998-10-01,National-US,92.03,National
